pmid	pmcid	doi	journal	year	title	reason_not_readable
35584702	PMC9189065	10.1016/j.cell.2022.04.011	Cell	2022	Zn-regulated GTPase metalloprotein activator 1 modulates vertebrate zinc homeostasis.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35545089	PMC9149120	10.1016/j.cell.2022.04.020	Cell	2022	PAAN/MIF nuclease inhibition prevents neurodegeneration in Parkinson's disease.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35568033	PMC9840467	10.1016/j.cell.2022.04.024	Cell	2022	Host and pathogen response to bacteriophage engineered against Mycobacterium abscessus lung infection.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35525246	PMC9563103	10.1016/j.cell.2022.04.017	Cell	2022	Recurrent inversion polymorphisms in humans associate with genetic instability and genomic disorders.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35561684	PMC9237838	10.1016/j.cell.2022.04.025	Cell	2022	Topical therapy for regression and melanoma prevention of congenital giant nevi.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35523183	PMC9452598	10.1016/j.cell.2022.04.015	Cell	2022	Lineage tracing reveals the phylodynamics, plasticity, and paths of tumor evolution.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35512704	PMC9597701	10.1016/j.cell.2022.04.014	Cell	2022	Systematic discovery of mutation-directed neo-protein-protein interactions in cancer.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35525247	PMC9149144	10.1016/j.cell.2022.04.019	Cell	2022	Lymph node colonization induces tumor-immune tolerance to promote distant metastasis.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35504280	PMC9119695	10.1016/j.cell.2022.04.004	Cell	2022	Atherosclerosis: Recent developments.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35489334	PMC9400797	10.1016/j.cell.2022.04.005	Cell	2022	Cannabinoid receptor 1 antagonist genistein attenuates marijuana-induced vascular inflammation.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35483372	PMC9106931	10.1016/j.cell.2022.03.040	Cell	2022	In situ identification of cellular drug targets in mammalian tissue.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35483375	PMC9467936	10.1016/j.cell.2022.03.041	Cell	2022	Enhanced safety and efficacy of protease-regulated CAR-T cell receptors.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35483373	PMC9191627	10.1016/j.cell.2022.03.042	Cell	2022	GPCR-mediated β-arrestin activation deconvoluted with single-molecule precision.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35447074	PMC11332067	10.1016/j.cell.2022.03.033	Cell	2022	Quiescent cancer cells resist T cell attack by forming an immunosuppressive niche.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35447071	PMC9097966	10.1016/j.cell.2022.03.030	Cell	2022	Augmenting NK cell-based immunotherapy by targeting mitochondrial apoptosis.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35483374	PMC9106933	10.1016/j.cell.2022.03.043	Cell	2022	Maladaptive innate immune training of myelopoiesis links inflammatory comorbidities.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35447073	PMC9200472	10.1016/j.cell.2022.03.034	Cell	2022	Incomplete lineage sorting and phenotypic evolution in marsupials.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35523182	PMC8989683	10.1016/j.cell.2022.04.009	Cell	2022	Efficient recall of Omicron-reactive B cell memory after a third dose of SARS-CoV-2 mRNA vaccine.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35385687	PMC9058237	10.1016/j.cell.2022.03.017	Cell	2022	A male-derived nonribosomal peptide pheromone controls female schistosome development.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35427500	PMC13295110	10.1016/j.cell.2022.03.027	Cell	2022	SnapShot: Regulation and biology of PGC-1α.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35381199	PMC7612792	10.1016/j.cell.2022.03.011	Cell	2022	LGR5 expressing skin fibroblasts define a major cellular hub perturbed in scleroderma.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35487191	PMC10027400	10.1016/j.cell.2022.04.001	Cell	2022	Top-down control of hippocampal signal-to-noise by prefrontal long-range inhibition.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35427499	PMC9108009	10.1016/j.cell.2022.03.023	Cell	2022	Modular design of synthetic receptors for programmed gene regulation in cell therapies.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35366417	PMC10619838	10.1016/j.cell.2022.03.008	Cell	2022	Cross-kingdom expression of synthetic genetic elements promotes discovery of metabolites in the human microbiome.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35487190	PMC9089818	10.1016/j.cell.2022.04.002	Cell	2022	Nutrition, longevity and disease: From molecular mechanisms to interventions.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35325595	PMC9021867	10.1016/j.cell.2022.02.025	Cell	2022	Facile discovery of surrogate cytokine agonists.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35325592	PMC9018610	10.1016/j.cell.2022.02.019	Cell	2022	Spindle-shaped archaeal viruses evolved from rod-shaped ancestors to package a larger genome.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35290801	PMC8992964	10.1016/j.cell.2022.02.015	Cell	2022	Spatial CRISPR genomics identifies regulators of the tumor microenvironment.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35303419	PMC9088855	10.1016/j.cell.2022.02.013	Cell	2022	Mucus sialylation determines intestinal host-commensal homeostasis.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35294859	PMC8985213	10.1016/j.cell.2022.02.016	Cell	2022	Cryo-EM structures reveal multiple stages of bacterial outer membrane protein folding.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35259335	PMC8978092	10.1016/j.cell.2022.02.002	Cell	2022	Emerging enterococcus pore-forming toxins with MHC/HLA-I as receptors.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35235768	PMC8995209	10.1016/j.cell.2022.01.026	Cell	2022	Synthetic mammalian signaling circuits for robust cell population control.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35303429	PMC10204903	10.1016/j.cell.2022.02.023	Cell	2022	Asymmetric and non-stoichiometric glycoprotein recognition by two distinct antibodies results in broad protection against ebolaviruses.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35245476	PMC11629154	10.1016/j.cell.2022.01.028	Cell	2022	The RTS,S vaccine-a chance to regain the upper hand against malaria?	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35247328	PMC9018563	10.1016/j.cell.2022.02.026	Cell	2022	Homotypic fibrillization of TMEM106B across diverse neurodegenerative diseases.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35216674	PMC9337909	10.1016/j.cell.2022.01.023	Cell	2022	Reconstruction of neocortex: Organelles, compartments, cells, circuits, and activity.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35182466	PMC8923057	10.1016/j.cell.2022.01.021	Cell	2022	Transcription factor protein interactomes reveal genetic determinants in heart disease.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35176228	PMC8897247	10.1016/j.cell.2022.01.017	Cell	2022	Mucosal fungi promote gut barrier function and social behavior via Type 17 immunity.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35298912	PMC9942426	10.1016/j.cell.2022.02.014	Cell	2022	Virome characterization of game animals in China reveals a spectrum of emerging pathogens.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35148840	PMC8857056	10.1016/j.cell.2022.01.009	Cell	2022	An adjuvant strategy enabled by modulation of the physical properties of microbial ligands expands antigen immunogenicity.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35148838	PMC9037118	10.1016/j.cell.2022.01.010	Cell	2022	GPR35 promotes neutrophil recruitment in response to serotonin metabolite 5-HIAA.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35120662	PMC11152570	10.1016/j.cell.2021.12.016	Cell	2022	Adipose-tissue plasticity in health and disease.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35114111	PMC7612760	10.1016/j.cell.2022.01.007	Cell	2022	Structural basis for channel conduction in the pump-like channelrhodopsin ChRmine.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35120664	PMC9147702	10.1016/j.cell.2022.01.003	Cell	2022	Genomic characterization of metastatic patterns from prospective clinical sequencing of 25,000 patients.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35120663	PMC8896310	10.1016/j.cell.2022.01.002	Cell	2022	Strain-level fitness in the gut microbiome is an emergent property of glycans and a single metabolite.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35063085	PMC8857062	10.1016/j.cell.2021.12.043	Cell	2022	Cellular architecture of human brain metastases.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35065713	PMC8956134	10.1016/j.cell.2021.12.031	Cell	2022	A functional cellular framework for sex and estrous cycle-dependent gene expression and behavior.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35063084	PMC8857049	10.1016/j.cell.2021.12.041	Cell	2022	Tau interactome maps synaptic and mitochondrial processes associated with neurodegeneration.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35051369	PMC8919858	10.1016/j.cell.2021.12.035	Cell	2022	Genetic manipulation of gut microbes enables single-gene interrogation in a complex microbiome.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35021065	PMC8879997	10.1016/j.cell.2021.12.024	Cell	2022	GSDMB is increased in IBD and regulates epithelial restitution/repair independent of pyroptosis.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35063074	PMC8852337	10.1016/j.cell.2021.12.014	Cell	2022	Control of mammalian locomotion by ventral spinocerebellar tract neurons.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34995518	PMC10896592	10.1016/j.cell.2021.10.029	Cell	2022	Central nervous system regeneration.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35063073	PMC8813006	10.1016/j.cell.2021.12.022	Cell	2022	Vision-dependent specification of cell types and function in the developing cortex.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34995481	PMC8792364	10.1016/j.cell.2021.12.012	Cell	2022	Cell maturation: Hallmarks, triggers, and manipulation.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34995519	PMC8849612	10.1016/j.cell.2021.12.007	Cell	2022	Fluorescence imaging of large-scale neural ensemble dynamics.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34995513	PMC8754390	10.1016/j.cell.2021.12.001	Cell	2022	A segmentation clock patterns cellular differentiation in a bacterial biofilm.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34963055	PMC8751279	10.1016/j.cell.2021.12.005	Cell	2022	EMSY inhibits homologous recombination repair and the interferon response, promoting lung cancer immune evasion.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
35063075	PMC9985924	10.1016/j.cell.2021.12.025	Cell	2022	Fundamental behaviors emerge from simulations of a living minimal cell.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34963056	PMC8862608	10.1016/j.cell.2021.12.004	Cell	2022	Discovering dominant tumor immune archetypes in a pan-cancer census.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
34963057	PMC8741740	10.1016/j.cell.2021.12.003	Cell	2022	BDNF signaling in context: From synaptic regulation to psychiatric disorders.	indexed in Europe PMC but no full-text XML served (abstract/PDF-only deposit)
38101408		10.1016/j.cell.2023.11.017	Cell	2023	Snapshot of the cannabinoid receptor 1-arrestin complex unravels the biased signaling mechanism.	no open full text in Europe PMC
38091994		10.1016/j.cell.2023.11.016	Cell	2023	Spatiotemporal transcriptome atlas reveals the regional specification of the developing human brain.	no open full text in Europe PMC
38091993		10.1016/j.cell.2023.11.015	Cell	2023	Ineffective control of Epstein-Barr-virus-induced autoimmunity increases the risk for multiple sclerosis.	no open full text in Europe PMC
38070510		10.1016/j.cell.2023.11.012	Cell	2023	Circuit mechanism for suppression of frontal cortical ignition during NREM sleep.	no open full text in Europe PMC
38065099		10.1016/j.cell.2023.11.003	Cell	2023	Mapping the transcriptome: Realizing the full potential of spatial data analysis.	no open full text in Europe PMC
38065084		10.1016/j.cell.2023.11.020	Cell	2023	SnapShot: Target-directed miRNA degradation.	no open full text in Europe PMC
